DD_0_0,DD_0_1,DD_1_1,Dz_0_0_0,Dz_0_0_1,Dz_0_1_1,Dz_1_0_0,Dz_1_0_1,Dz_1_1_1,pi2_0_0_0_0,pi2_0_0_0_1,pi2_0_0_1_1,pi2_0_1_0_1,pi2_0_1_1_1,pi2_1_1_1_1,H_0_0,H_0_1,H_1_1
2.1968566880617056e-06,1.3046484058771125e-06,1.9914734125355993e-06,1.7280216844185193e-06,1.274811373986647e-06,4.129175661196919e-06,1.703459461551988e-06,5.182977722847403e-07,1.6648658605889358e-06,5.660962448354733e-06,6.10857593288531e-06,4.182605162557745e-06,6.8739769880262094e-06,4.746926500673764e-06,3.648442399568379e-06,0.004380650335396356,0.004799999999999933,0.003340639913319268
