DD_0_0,DD_0_1,DD_1_1,Dz_0_0_0,Dz_0_0_1,Dz_0_1_1,Dz_1_0_0,Dz_1_0_1,Dz_1_1_1,pi2_0_0_0_0,pi2_0_0_0_1,pi2_0_0_1_1,pi2_0_1_0_1,pi2_0_1_1_1,pi2_1_1_1_1,H_0_0,H_0_1,H_1_1
2.17758461852239e-06,1.7244941362972362e-06,2.1398363356424203e-06,1.7279759774151245e-06,1.3768498257954547e-06,2.7173306802691605e-06,2.0217825832937327e-06,1.0994359333550868e-06,1.723850193643296e-06,5.05383886172922e-06,5.360292785545588e-06,4.598488793575904e-06,5.816525607972044e-06,5.0405532411921526e-06,4.510059026435244e-06,0.004093943754229978,0.0043999999999999664,0.003818957047222503
