DD_0_0,DD_0_1,DD_1_1,Dz_0_0_0,Dz_0_0_1,Dz_0_1_1,Dz_1_0_0,Dz_1_0_1,Dz_1_1_1,pi2_0_0_0_0,pi2_0_0_0_1,pi2_0_0_1_1,pi2_0_1_0_1,pi2_0_1_1_1,pi2_1_1_1_1,H_0_0,H_0_1,H_1_1
2.2082370734040817e-06,1.33767578153129e-06,2.027893405800529e-06,1.7319352742132197e-06,1.1826978300870016e-06,3.7661350371727157e-06,1.9263200349747246e-06,6.021765780606689e-07,1.681744837400576e-06,5.432387807108618e-06,5.975897883060135e-06,4.28525538263461e-06,6.8759783421840665e-06,4.969891276777673e-06,3.935181359995927e-06,0.004274930092034447,0.004799999999999933,0.0035069171915529016
